Time,Avg. TTS,Avg. Speed,# Good Days,Min. Speed,Max Speed,% cong (45.0),% cong (36.0),95 %ile,90 %ile,85 %ile,80 %ile,75 %ile,70 %ile,65 %ile,60 %ile,55 %ile,50 %ile,45 %ile,40 %ile,35 %ile,30 %ile,25 %ile,20 %ile,15 %ile,10 %ile,5 %ile
1:45:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1:50:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
1:55:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:00:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:05:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:10:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:15:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:20:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:25:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:30:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:35:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:40:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:45:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:50:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
2:55:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:00:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:05:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:10:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:15:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:20:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:25:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:30:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:35:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:40:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:45:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:50:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
3:55:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:00:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:05:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:10:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:15:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:20:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:25:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:30:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:35:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:40:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:45:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:50:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
4:55:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
5:00:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
5:05:00,393,60,85,60,60,0,0,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
5:10:00,393.1623529,59.97522353,85,59.33568193,60,0,0,393.275,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393
5:15:00,394.2835294,59.80467922,85,58.06451613,60,0,0,398.775,397.2,396.25,395.4,394.625,394.2,393,393,393,393,393,393,393,393,393,393,393,393,393
5:20:00,395.0647059,59.68642516,85,57.76580108,60,0,0,402.25,397.75,397.05,396.4,395.8,395.4,394.875,394.6,393.9,393,393,393,393,393,393,393,393,393,393
5:25:00,399.7552941,58.98608561,85,55.41715629,60,0,0,407.6,405.65,404.775,402.2,401.925,401.25,401,400.6,399.325,399.25,398.9,398.3,397.425,396.3,395.675,393.1,393,393,393
5:30:00,407.4329412,57.8745546,85,48.30977259,60,0,0,428,418.4,414.25,410.1,408.075,407.15,406.625,406.3,405.35,404.35,403.975,402.8,402.025,401.5,401,399.5,395.7,393,393
5:35:00,426.1929412,55.3270543,85,41.13747383,60,0.035294118,0,486,469.7,463.5,440.2,432.575,427.25,422.3,417.9,414.25,410.65,409.475,408.3,406.925,405.85,403.625,402.6,401.325,399.45,393
5:40:00,452.2470588,52.13964257,85,21.34516158,60,0.094117647,0.023529412,576.225,513.85,501.2,491.3,462.2,455.65,444.675,433.1,428.225,421.95,417.65,414.4,411.725,408.45,404.8,404.1,400.6,398.3,393
5:45:00,475.6094118,49.57849743,85,15.63349466,60,0.152941176,0.047058824,618.025,565.5,527.025,505.5,495.2,477.8,467.2,450.7,443.875,434.25,428.375,421.3,413.9,410.8,406.975,405.4,401.025,396.5,393
5:50:00,484.3929412,48.67948724,85,13.31751948,60,0.129411765,0.058823529,650.975,586.35,518.15,509.5,487.525,478.2,473.725,459,443.95,428.75,426.85,418.7,410.3,407.55,405.7,402.1,396.925,393,393
5:55:00,486.3117647,48.48741427,85,14.65962076,60,0.152941176,0.070588235,702.025,595.05,538.65,512.2,489.525,475.85,463.75,450.4,436.725,432.6,422.775,412.1,406.475,405.2,404.675,399.6,395.275,393,393
6:00:00,511.2011765,46.12665441,85,14.25462459,60,0.247058824,0.105882353,812.45,656.95,608.075,555.4,519.075,504.6,486.25,464.5,454.725,448.45,435.5,420.9,414.35,410.55,407.875,402.9,397.85,393,393
6:05:00,565.4188235,41.70359921,85,15.96263201,60,0.435294118,0.188235294,946.7,795.65,739.9,645.2,601.125,586.35,555.9,530.3,506.725,490.65,476.3,461.1,440.425,434.5,420,409,400.65,394,393
6:10:00,643.4494118,36.64623756,85,14.46004783,60,0.635294118,0.388235294,1085.625,968.55,841.7,774.2,744.7,715.9,666.35,638,600.175,585.75,562.7,529.8,493.55,469,450.1,432.1,412.35,396.85,393
6:15:00,732.6964706,32.18249432,85,13.1997313,60,0.764705882,0.552941176,1287.5,1117.95,997.85,892.4,873.45,796.2,750.15,734.6,718.175,681.6,649.325,618.4,561.75,542.25,527.025,501.5,437.4,405,393
6:20:00,818.8070588,28.79799306,85,12.69584881,60,0.823529412,0.658823529,1371.95,1251.95,1139.8,1033.6,981.05,913.2,880.7,842.9,805.325,770.5,752.075,719.9,651.6,614.2,586.925,553.5,475.5,403.1,393
6:25:00,892.8294118,26.41042028,85,12.12090059,60,0.858823529,0.764705882,1404.325,1355.6,1207.325,1128.1,1083.325,1040.3,1000.525,963.5,907.1,852,821.325,798,754,718,671.075,620.2,485.55,394.85,393
6:30:00,952.1764706,24.76431704,85,13.06805586,60,0.870588235,0.823529412,1505.575,1421.5,1344.75,1210,1134.625,1080.2,1039.7,1010,986.425,945.35,911.475,871.4,813.075,771.7,741.125,684.2,618.55,396.5,393
6:35:00,996.6894118,23.65832297,85,13.19751497,60,0.870588235,0.835294118,1479.375,1445,1366.575,1270.3,1236.675,1183.15,1126.425,1073,1035.975,998.45,976.425,923.9,885.5,841.5,753.05,698.4,594.225,395.35,393
6:40:00,1020.168235,23.11383474,85,12.35590023,60,0.870588235,0.847058824,1535.75,1428.45,1382.525,1312.2,1239.7,1178.1,1151.325,1106.2,1081.075,1057.95,1020.75,969.9,900.425,864.3,791.35,716.6,603.125,393,393
6:45:00,1072.954118,21.97670861,85,11.75122097,60,0.870588235,0.847058824,1626.625,1538.45,1488.5,1432.9,1330,1267.65,1244.575,1186.1,1108.775,1090.25,1037.675,1006.1,944.75,897.1,814.525,750.4,644.325,396.15,393
6:50:00,1094.322353,21.54758142,85,11.65077326,60,0.870588235,0.847058824,1731.225,1623.95,1558.55,1413.8,1333.075,1307.25,1247.675,1166.6,1130.525,1093.25,1074.175,1003.1,919.25,885.3,839.125,754.9,631.55,393,393
6:55:00,1118.247059,21.08657458,85,11.21361994,60,0.870588235,0.835294118,1770.775,1669.8,1582.525,1489.9,1363.525,1328.35,1288.55,1246.7,1171.775,1137.1,1058.575,1001.9,957.1,863.75,820.55,759.6,622.375,393,393
7:00:00,1135.44,20.76727964,85,10.86035372,60,0.870588235,0.847058824,1846.35,1710.95,1674.675,1507.2,1411.6,1343.45,1282.725,1232.3,1152.25,1106.85,1084.475,1032.3,975.925,901.25,864.8,787.3,589.925,395.1,393
7:05:00,1180.457647,19.9753037,85,10.71136549,60,0.870588235,0.847058824,1893,1810.9,1726.85,1580.7,1533.85,1354.5,1321.475,1281.8,1219.5,1181.15,1150.075,1108.6,1020.775,931.75,861.45,760.3,582.4,393,393
7:10:00,1229.716471,19.1751518,85,10.54939155,60,0.870588235,0.847058824,1990.65,1862.35,1791.7,1630.5,1539.025,1496.25,1428.025,1342.5,1274.575,1234.3,1197.925,1130.4,1100.575,966.65,914.025,821.1,563.05,395.25,393
7:15:00,1283.177647,18.37625527,85,10.49445903,60,0.870588235,0.858823529,2094.95,2038.85,1862.825,1682.5,1582.975,1524.5,1467.7,1412.4,1334.075,1280.8,1250.775,1179.7,1135.275,1018.4,981.425,858.4,597.6,394.8,393
7:20:00,1301.334118,18.11986613,85,10.03660509,60,0.870588235,0.847058824,2075.275,2001.85,1899.5,1731,1618.45,1527.65,1481.525,1393.2,1364,1298,1258.8,1196.6,1162.575,1054,1017.5,864.2,600,399.9,393
7:25:00,1328.487059,17.74951426,85,10.3890382,60,0.870588235,0.847058824,2144.55,2000.8,1848.025,1784.6,1701.225,1629.05,1575.775,1458.7,1385.325,1336.55,1286.65,1256.6,1138.8,1074.35,1053.3,899.3,607.475,401.6,393
7:30:00,1328.461176,17.74986008,85,9.624489796,60,0.870588235,0.858823529,2141.625,2096.05,1889.875,1761,1684.025,1619.65,1574.95,1454.4,1375.825,1317.5,1292.075,1230.6,1165.325,1107.8,1025.1,882.3,601.225,400.75,393
7:35:00,1308.934118,18.01465764,85,10.47115769,60,0.858823529,0.847058824,2152.8,2044.15,1898.075,1756.6,1676.85,1601.15,1550.925,1420.4,1364.175,1327.3,1271.75,1227.7,1154.3,1070.25,944.275,858.6,526.975,401.25,393
7:40:00,1262.611765,18.67557444,85,10.59489576,60,0.847058824,0.835294118,2103.35,1924.7,1798.4,1726.7,1620.55,1565.9,1516.225,1402.9,1321.025,1288.75,1237.15,1147.3,1062.425,1008.15,899.45,830.9,462.85,398.8,393
7:45:00,1198.016471,19.68253407,85,11.21842143,60,0.835294118,0.811764706,2043.45,1896,1715.575,1671.5,1561.75,1478.75,1409.5,1348.1,1270.35,1213.9,1163.425,1100.1,1035.25,946.8,817.35,731.4,420.175,396.2,393
7:50:00,1176.671765,20.03957323,85,10.51786431,60,0.823529412,0.811764706,2016.975,1859.25,1741.275,1609.6,1514.275,1467.75,1415.05,1301.5,1224.175,1179.1,1144.5,1052.6,974.15,879.15,794.575,720,415.65,398.25,393
7:55:00,1134.392941,20.7864481,85,10.65136869,60,0.811764706,0.788235294,1994.95,1837.45,1716.55,1578.5,1480.3,1420.25,1349.175,1280.1,1198.875,1131.15,1066.525,992.1,864.575,794.65,728.925,555.7,400.575,393,393
8:00:00,1101.989412,21.39766476,85,10.66630479,60,0.811764706,0.752941176,1969.2,1773.4,1626.65,1530.5,1450.475,1409.35,1304.2,1261.6,1181.025,1078.8,1027.875,954.7,834.4,808.75,683.925,536.9,401.3,393,393
8:05:00,1075.305882,21.92864411,85,11.02899906,60,0.811764706,0.729411765,1869.675,1723.85,1585.925,1525.9,1446.625,1397.65,1358.975,1243.6,1182.45,1061.7,979.475,916.2,750.35,662.25,638.825,548.3,406.2,393,393
8:10:00,1042.8,22.61219793,85,11.18065434,60,0.788235294,0.682352941,1834.6,1681.7,1597.475,1468,1400.975,1344.45,1253.775,1174.8,1109.825,1052.55,967.1,901.6,736.5,591.05,568.075,507.6,400.3,395.5,393
8:15:00,1022.712941,23.05632309,85,11.64962205,60,0.788235294,0.694117647,1849.05,1662.6,1566.25,1471,1378.675,1276.45,1198,1158.1,1069.9,1019.7,932.3,852.8,750.5,625.55,542.35,484,398.7,393,393
8:20:00,1001.707059,23.53981615,85,11.56052361,60,0.741176471,0.670588235,1779.75,1638,1580.8,1470.5,1347.575,1260.35,1219.7,1133.8,1052.4,1010.3,933.35,830.9,705.875,611.8,506.75,468.1,403.95,394.8,393
8:25:00,984.1011765,23.96095093,85,12.3734061,60,0.729411765,0.670588235,1819.95,1641,1556.975,1386.5,1341.95,1298.85,1163.05,1090.5,1011.95,972.35,900.575,755.3,682.475,577.2,500.825,445.1,401.725,394.7,393
8:30:00,953.0282353,24.74218405,85,11.60318866,60,0.729411765,0.658823529,1711.95,1650.45,1463.3,1348.6,1271.075,1209.55,1138.5,1033.2,988.525,942.55,905.8,728.3,608.875,533.05,478.875,415.3,408.65,393,393
8:35:00,914.7541176,25.77741881,85,12.42818742,60,0.682352941,0.623529412,1691.9,1585.3,1466.575,1314.2,1141.725,1100.65,1068.825,970.5,933.25,892.65,845.825,748.6,589.95,502.5,477,410.2,401.9,398.15,393
8:40:00,878.6882353,26.8354566,85,12.78187337,60,0.658823529,0.623529412,1697.35,1522,1429.525,1289.1,1096.375,1035.15,989.525,932.9,898.575,815.65,782.375,726.2,530.725,465.3,433.725,405.3,401.6,398.25,393
8:45:00,842.96,27.97285755,85,13.01611835,60,0.647058824,0.588235294,1649.5,1464.3,1425,1288.1,1134.8,1006.1,910.25,857.1,815.3,756.3,695.425,643.4,495.05,437.65,411.05,404,399.975,397.7,393
8:50:00,804.9647059,29.29320979,85,13.20934401,60,0.647058824,0.552941176,1588.975,1460.2,1388.625,1213.6,970.325,891.05,851.625,814.3,755.825,715.7,657.675,585.3,479.525,424.85,406.525,402.6,398.75,396.75,393
8:55:00,767.18,30.73594202,85,12.46827411,60,0.588235294,0.458823529,1573.075,1380.55,1315.875,1232,972.475,880.35,807.65,715.2,657.2,614.15,593.65,509.2,440.4,417,408.225,400.1,398.125,393,393
9:00:00,748.2188235,31.51484467,85,11.83140993,60,0.564705882,0.411764706,1520.525,1424.3,1319.3,1204.5,910.6,829.4,745.225,672.2,614.55,577.95,540.9,451.2,414.05,412.2,406.875,399.2,393,393,393
9:05:00,708.7623529,33.26926141,85,12.18289848,60,0.482352941,0.376470588,1456.55,1351,1211,1158.7,870.1,753.55,684.65,640.4,559.05,501.15,461.225,424.5,408.125,405.4,403.95,401.7,397.65,393,393
9:10:00,668.7764706,35.25841748,85,12.66380236,60,0.447058824,0.341176471,1364.6,1207.45,1146.85,1040.3,784.05,727.15,632.975,552.7,506.025,472.7,423.025,416.5,408.325,405.2,401.75,399,397.95,393,393
9:15:00,663.8188235,35.52174052,85,12.77494853,60,0.435294118,0.341176471,1365.375,1259.1,1106.8,1026.8,796.875,691.15,620.7,542.5,499.375,460.05,424.05,414.1,409.3,407.85,404.975,403.3,401.5,397.55,393
9:20:00,651.26,36.20673771,85,12.49470114,60,0.458823529,0.341176471,1267.475,1135.1,1011.25,909.9,818.55,697,637.8,569.3,502.7,461.9,443.2,421.2,413.125,408.5,405.025,401.4,398.225,396.3,393
9:25:00,629.8988235,37.43458333,85,12.82776629,60,0.423529412,0.341176471,1215.05,1063.45,969.575,885.2,742.425,684.6,638.175,562.8,478.575,451.95,428.475,419.1,413.725,410.65,408.575,405.9,402.725,400.65,393
9:30:00,614.9152941,38.34674503,85,13.9205384,60,0.4,0.341176471,1179.15,984.15,913.4,783.9,754.525,709.65,648,522.7,474.975,453.35,436.225,423.3,414.175,412.95,411.075,407.6,402.625,399.05,393
9:35:00,599.0082353,39.36506814,85,15.69802277,60,0.411764706,0.317647059,1167.975,999.35,871.75,762,692.9,666.2,618.05,525.5,463.1,453.75,429.775,419.5,411.425,410.4,408.7,407.6,404.05,401.2,393
9:40:00,570.9882353,41.29682285,85,17.83796051,60,0.4,0.258823529,1125.7,959.55,789.325,713.8,655.825,622.1,563.875,506.6,467.825,443.9,424.725,415.3,413.075,410.25,408.9,406.7,403.7,401.05,393
9:45:00,545.8752941,43.19667927,85,19.77358491,60,0.352941176,0.2,997.775,876.3,737.475,651.6,601.05,565.35,526.175,490.7,457.575,435.25,421.475,418.9,415.675,412.85,410.925,406.6,400.9,396.05,393
9:50:00,517.3447059,45.57889495,85,21.55393053,60,0.270588235,0.188235294,862.35,829.45,705.175,650.4,533.975,504.35,482.25,457.5,439.775,430.55,416.775,412.4,409.8,406.5,404.175,402.2,401.15,393,393
9:55:00,493.4705882,47.78400286,85,22.40805854,60,0.211764706,0.141176471,859.75,757.65,608.75,550.8,504.6,483.95,451.3,421.5,414.6,412.55,409.625,406.7,404.1,401.85,400.65,399.4,397.025,393,393
10:00:00,475.7470588,49.56415297,85,22.29576399,60,0.2,0.117647059,746.125,658.4,597.375,520.3,461.8,438.65,424.675,419.9,413.825,410.55,409.6,408,404.925,401.9,400.175,397.9,397.025,393,393
10:05:00,467.2152941,50.46923827,85,23.85915208,60,0.176470588,0.070588235,785.125,604.4,541.1,497.4,455.825,437.35,418.95,416.2,413.2,409.4,407.75,405.2,403.225,402.75,402.3,400.9,397.2,395.4,393
10:10:00,457.0058824,51.59671004,85,18.43771992,60,0.117647059,0.058823529,651.475,564.6,493.9,447.5,434.35,419.65,415.25,413,411.375,410.35,409.05,408.3,408,405.9,404.425,401.9,399.175,396.45,393
10:15:00,457.6082353,51.52879293,85,16.0626703,60,0.105882353,0.058823529,657.15,551.75,504.85,453.5,430.225,423.35,417.6,414.6,413.6,412.65,412.025,409.9,408.75,408.1,406.375,400.9,398.6,396.9,393
10:20:00,462.6,50.97276265,85,14.95908139,60,0.129411765,0.047058824,624.625,579.7,517.25,482.8,443,429.25,423.975,417.8,414.275,413.35,411.25,409.6,409.075,407,405.625,403.7,400.55,397.3,393
10:25:00,461.0152941,51.14797774,85,15.5070367,60,0.105882353,0.047058824,599.15,531.9,498.75,482.4,462.15,444.9,425.1,419.1,416.275,415,413.35,412.6,411.425,410.85,409.025,407.9,402.875,399.25,395.025
10:30:00,462.7505882,50.9561751,85,16.66666667,60,0.129411765,0.058823529,635.175,543.25,512.775,469.7,453.8,439.15,431.875,421.6,419.225,418.45,417,414.4,412.4,411.8,411.075,408.4,406.55,402.3,395.175
10:35:00,461.8011765,51.06093531,85,17.68146371,60,0.094117647,0.047058824,649.525,521.75,510.4,483.3,455.5,444.5,439.55,430,422.5,416.95,415.275,412.1,410.725,410.2,409.825,408.8,406.15,401.45,396.45
10:40:00,461.9588235,51.04351037,85,16.9579288,60,0.117647059,0.058823529,592.65,527,515.85,476,460.625,452.75,447.725,430.4,422.6,416.35,414.275,412.4,411.25,409.9,409.25,407.9,405.15,402.05,398.425
10:45:00,459.8729412,51.27503249,85,19.56521739,60,0.117647059,0.047058824,628.475,543.65,511,479.6,456.525,448.95,437,432,424.125,420.1,416.025,414.5,412,411.3,410.475,408.3,404.7,399.85,395.775
10:50:00,451.8282353,52.18797357,85,22.13045519,60,0.117647059,0.023529412,572.125,529.1,510.625,491.6,459.1,438.9,430.975,423,417.025,415.45,413.975,412.3,409.225,408.5,405.8,404.1,401.325,400,393
10:55:00,446.78,52.77765343,85,23.77016129,60,0.105882353,0.035294118,582.775,516.65,502.95,462.5,447.35,439.7,421.275,415.9,414.5,413.3,412.1,409.1,405.3,402.75,402.15,399.3,397.925,396.1,393
11:00:00,441.0164706,53.46739084,85,26.11295681,60,0.082352941,0.035294118,562.975,498.5,473.2,447.9,433.9,426.1,420.1,417.1,414.125,412.65,410.8,408.8,407.325,406.55,402.225,400.8,399.025,397.5,393
11:05:00,436.6141176,54.00649921,85,29.69025434,60,0.082352941,0.047058824,546.5,489.2,455.425,428.3,422.025,417.75,414.65,412.4,411.75,410.75,409.275,408,407.1,406.1,404.575,403,401,397.7,393
11:10:00,436.8305882,53.97973639,85,29.78024754,60,0.070588235,0.047058824,553.75,489.95,446.55,435.8,423.85,420.4,417.125,414.9,414.15,411.8,410.45,408.9,406.15,405.2,402.825,401.4,399.575,397.15,393
11:15:00,440.2282353,53.56312501,85,25.86944597,60,0.058823529,0.047058824,531.75,493.5,471.8,433.9,424.25,419.6,417.475,414.3,412.125,411.7,411.175,409.4,408.5,408.05,407.625,406.2,404.225,402.35,395.775
11:20:00,438.1235294,53.82043743,85,25.4396375,60,0.058823529,0.047058824,527.65,505.75,462.6,433.9,421.25,418.45,413.95,413.4,411.925,411.15,409.975,409.3,408.875,408.25,407.375,405.3,402.25,400.1,395.775
11:25:00,437.7129412,53.87092266,85,26.30522088,60,0.082352941,0.023529412,536.975,509.9,482.175,439.7,421.45,418.5,415.175,411.5,410.525,409.5,409.175,408.4,407.45,406.75,404.525,401.6,399.3,397.9,393
11:30:00,438.2023529,53.81075624,85,26.93625771,60,0.082352941,0.023529412,548.35,488.95,475.125,452.4,428.575,423.85,418.55,415.1,414.45,413.9,412.925,412,411.7,410.95,409.475,408.9,407.3,402.5,395.7
11:35:00,436.9505882,53.9649119,85,33.48480545,60,0.082352941,0.023529412,534.15,510.65,473.175,462.8,438.35,427.95,424.025,420.2,416.9,415.8,414.1,412.6,411.1,408.9,407.9,406.6,404.275,400.95,395.475
11:40:00,439.8282353,53.61183778,85,34.17391304,60,0.105882353,0.023529412,552,517.55,492.5,472.6,429.525,425.5,421.075,415.5,414.025,412.45,411.775,411.1,410.45,409.8,409.325,408,405.425,403.85,401.25
11:45:00,439.1164706,53.6987373,85,32.5555709,60,0.105882353,0.011764706,550.65,520.4,496.675,462.4,434.875,425.5,421.4,417,415.375,414.7,413.525,411.9,410.475,409.85,408.35,405.5,403.1,400.45,395.4
11:50:00,436.2964706,54.04581882,85,31.82186235,60,0.082352941,0.023529412,545.05,514.75,502.5,466.1,426,422.7,416.675,413.4,411.575,411,410.275,407.6,406.2,405.5,403.75,400.4,398.225,397.6,393.525
11:55:00,440.9988235,53.4695304,85,23.56821589,60,0.094117647,0.023529412,561.225,497.15,471.975,449.7,425.7,420.05,417.375,415.2,413.225,412.45,411.175,410.8,408.85,405.8,404,401.6,397.825,396,393
12:00:00,442.4458824,53.29465352,85,17.71467208,60,0.070588235,0.023529412,549.225,493.45,454.075,445.1,431.275,423.8,418.9,416,414.3,412.3,411.2,409.9,408.7,406.85,403.8,402.3,400.825,400.15,393
12:05:00,437.7488372,53.86650516,86,17.83256447,60,0.034883721,0.023255814,501.68,468.96,458.23,441.52,436,429.16,417.43,414.94,413.57,412.7,410.83,408.64,408.28,407.34,406.45,403.98,400.36,397.16,393
12:10:00,445.9697674,52.87353924,86,16.41261224,60,0.058139535,0.034883721,526.59,494.36,480.81,444.4,432.25,426.84,420.83,416.32,415.59,413.5,411.78,411.22,410.39,408.52,407.4,406.32,401.11,400.34,393.21
12:15:00,441.6011765,53.39659688,85,23.64620939,60,0.058823529,0.047058824,524.875,480.9,469.325,449.9,431.9,421.9,418.05,416.5,414.05,412.7,411.5,410,408.475,407,406.3,405.8,403.625,397.9,395.4
12:20:00,447.6,52.68096515,85,22.07451788,60,0.082352941,0.047058824,534.825,502.65,467.9,444,430.5,425,420.9,415.3,412.975,412.5,410.925,409.9,408.825,408,406.85,405.2,403.6,401.3,399.725
12:25:00,454.78,51.84924579,85,19.41859508,60,0.082352941,0.047058824,549.7,506.6,484.125,459.6,441.325,434.1,422.15,416.2,413.4,412.1,410.725,410,408.025,407.55,406.75,405.5,403.65,402.6,397.375
