Time,Mean Speed,Mean Volume,After,% Congested (19%),405es02616:_MS___1 good days,405es02616:_MS___2 good days,,,,,Time,Mean Speed,Mean Volume,Before,Before % Congested (19%),405es02616:_MS___1 good days,405es02616:_MS___2 good days
1:45:00,60,21.58139535,129.4883721,0,86,85,,,,,1:45:00,60,20.40909091,122.4545455,0,88,88
1:50:00,60,22.3255814,133.9534884,0,86,85,,,,,1:50:00,60,20.78409091,124.7045455,0,88,88
1:55:00,60,21.15116279,126.9069767,0,86,85,,,,,1:55:00,60,20.38636364,122.3181818,0,88,88
2:00:00,60,21.23255814,127.3953488,0,86,85,,,,,2:00:00,60,19.30681818,115.8409091,0,88,88
2:05:00,60,19.90697674,119.4418605,0,86,85,,,,,2:05:00,60,19.56818182,117.4090909,0,88,88
2:10:00,60,19.87209302,119.2325581,0,86,85,,,,,2:10:00,60,18.43181818,110.5909091,0,88,88
2:15:00,60,21.24418605,127.4651163,0,86,85,,,,,2:15:00,60,19.14772727,114.8863636,0,88,88
2:20:00,60,21.09302326,126.5581395,0,86,85,,,,,2:20:00,60,18.57954545,111.4772727,0,88,88
2:25:00,60,22.52325581,135.1395349,0,86,85,,,,,2:25:00,60,18.88636364,113.3181818,0,88,88
2:30:00,60,22.59302326,135.5581395,0,86,85,,,,,2:30:00,60,22.70454545,136.2272727,0,88,88
2:35:00,60,23.70930233,142.255814,0,86,85,,,,,2:35:00,60,21.04545455,126.2727273,0,88,88
2:40:00,60,25.45348837,152.7209302,0,86,85,,,,,2:40:00,60,20.79545455,124.7727273,0,88,88
2:45:00,60,25.26744186,151.6046512,0,86,85,,,,,2:45:00,60,23.30681818,139.8409091,0,88,88
2:50:00,60,25.6744186,154.0465116,0,86,85,,,,,2:50:00,60,23.02272727,138.1363636,0,88,88
2:55:00,60,23.58139535,141.4883721,0,86,86,,,,,2:55:00,60,21.64772727,129.8863636,0,88,88
3:00:00,60,21.60465116,129.627907,0,86,86,,,,,3:00:00,60,22.30681818,133.8409091,0,88,88
3:05:00,60,24.02325581,144.1395349,0,86,86,,,,,3:05:00,60,25.29545455,151.7727273,0,88,88
3:10:00,60,26.27906977,157.6744186,0,86,86,,,,,3:10:00,60,27.53409091,165.2045455,0,88,88
3:15:00,60,28.58139535,171.4883721,0,86,86,,,,,3:15:00,60,31.44318182,188.6590909,0,88,88
3:20:00,60,33.20930233,199.255814,0,86,86,,,,,3:20:00,60,33.80681818,202.8409091,0,88,88
3:25:00,60,34.45348837,206.7209302,0,86,86,,,,,3:25:00,60,35.35227273,212.1136364,0,88,88
3:30:00,60,41.29069767,247.744186,0,86,86,,,,,3:30:00,60,39.56818182,237.4090909,0,88,88
3:35:00,60,48.93023256,293.5813953,0,86,86,,,,,3:35:00,60,46.85227273,281.1136364,0,88,88
3:40:00,60,54.24418605,325.4651163,0,86,86,,,,,3:40:00,60,46.67045455,280.0227273,0,88,88
