Time,Avg. TTS,Avg. Speed,# Good Days,Min. Speed,Max Speed,% cong (45.0),% cong (36.0),95 %ile,90 %ile,85 %ile Old,80 %ile,75 %ile,70 %ile,65 %ile,60 %ile,55 %ile,50 %ile,45 %ile,40 %ile,35 %ile,30 %ile,25 %ile,20 %ile,15 %ile,10 %ile,5 %ile
15:45:00,989.5602273,22.91927199,88,13.78723404,60,0.875,0.852272727,1523.98,1439.5,1295.32,1276.78,1213.8,1179.06,1130.1,1058.26,1015.78,963.8,938.58,907.82,880.66,864.04,787.1,718.18,667.7,438.7,384.06
15:50:00,1017.067045,22.29941487,88,13.3192389,60,0.875,0.852272727,1525.16,1466.72,1358.1,1285.04,1228.6,1212.28,1199.02,1126.72,1067.74,1051.8,975.86,939.9,870.26,847.42,794.1,752.44,671.56,440.88,378
15:55:00,1045.868182,21.68533319,88,12.48554913,60,0.909090909,0.863636364,1570.6,1468.64,1404.78,1349.4,1308.7,1245.82,1215.48,1110.12,1085.8,1041.7,1019.94,972.54,927.96,866.54,832.3,774.42,650.8,448.28,385.58
16:00:00,1031.577273,21.98574998,88,13.12272175,60,0.909090909,0.852272727,1550.5,1438.5,1349.9,1318.44,1279.1,1216.66,1205.92,1127.3,1109.22,1029.3,970.1,951.76,909.42,880.98,847.6,780.86,665.78,431.42,383.04
16:05:00,1059.306818,21.41022753,88,13.05173505,60,0.909090909,0.852272727,1553.8,1473.32,1394.06,1361.54,1305.1,1258.7,1231.28,1134.58,1105.1,1061.3,1022.52,993.8,936.8,923.74,852.8,801.42,657.12,459.6,381.54
16:10:00,1092.7375,20.7552134,88,12.31738446,60,0.909090909,0.886363636,1630.56,1516.9,1444.32,1380.26,1356.7,1298.24,1249.3,1159.82,1140.64,1064.5,1038.62,1025.9,992.18,971.4,918,805.1,715.12,483.76,380.76
16:15:00,1128.426136,20.09879005,88,11.2332838,60,0.909090909,0.886363636,1672.2,1544.94,1482.58,1434.64,1390.3,1301.56,1273.54,1202.74,1171.62,1135.9,1090.64,1060.2,1025.52,998.88,960.9,858.3,731.16,497.74,385.78
16:20:00,1151.202273,19.70114248,88,12.22707424,60,0.909090909,0.897727273,1669.32,1606.92,1469.38,1436.3,1401.7,1362.98,1336.66,1296.96,1258.2,1160.4,1109.46,1089,1044.7,1015.84,941.4,901.48,743.68,504.52,383.16
16:25:00,1175.338636,19.29656637,88,10.98145548,60,0.920454545,0.886363636,1683.66,1645.8,1575.22,1527.86,1466.7,1426.18,1383.32,1291.36,1276.04,1203.6,1132.04,1094.78,1052.72,976.78,938.8,837.9,757.96,534.3,382.44
16:30:00,1190.051136,19.05800457,88,12.10891618,60,0.920454545,0.897727273,1743.28,1686.36,1577.9,1531.22,1452.3,1426.64,1388.76,1342.7,1301.04,1244.5,1209.14,1118.02,1063.12,993.62,933.9,870.04,708,539.68,382.92
16:35:00,1192.681818,19.0159686,88,11.23829344,60,0.909090909,0.886363636,1845,1649.9,1588.54,1509.48,1464.3,1439.72,1433.06,1329.5,1307.5,1232.1,1178.08,1097.84,1023.76,1011.48,967.9,885.26,692.46,487.8,387.06
16:40:00,1191.528409,19.03437621,88,10.97295467,60,0.909090909,0.875,1821.32,1625.96,1552.46,1515.82,1478.5,1439.78,1398.36,1357.22,1309.8,1264.4,1223.3,1104.52,1030.26,982.1,940.7,880.5,726.06,451.44,378
16:45:00,1187.067045,19.10591326,88,11.06719368,60,0.897727273,0.886363636,1815.26,1623.22,1555.34,1523.82,1497.8,1419.52,1392.5,1344.86,1320.58,1239.7,1178.18,1136.16,1018.82,993.6,948.4,833.5,733.2,436.7,378
16:50:00,1185.756818,19.12702474,88,11.773867,60,0.897727273,0.886363636,1700.18,1643.22,1540.26,1512.18,1482.3,1446.08,1428.46,1361.92,1316.86,1274.1,1201.54,1133.58,1045.08,1009.9,941.9,836.94,706.3,410.1,378
16:55:00,1180.910227,19.20552424,88,11.4661274,60,0.886363636,0.875,1747,1654.04,1576.1,1546.72,1484.2,1423.12,1395,1322.5,1292.66,1260.4,1197.28,1125.36,1038.12,998.82,887.7,798.92,713.06,401.72,378
17:00:00,1181.818182,19.19076923,88,9.679484444,60,0.897727273,0.863636364,1791.42,1680.92,1546.72,1512.74,1468.5,1419.2,1394.72,1319.04,1289.52,1236.6,1184.9,1107.32,1013.72,980.42,910.1,793.54,683.04,386.04,378
17:05:00,1184.893182,19.14096591,88,10.02874199,60,0.897727273,0.852272727,1791.58,1652.78,1560.7,1496.54,1468.6,1403.5,1387.5,1349.8,1317.88,1265.4,1169.72,1140.4,1058.6,986.32,888.9,814.88,639.68,389.98,378
17:10:00,1188.484091,19.08313302,88,9.770387283,60,0.897727273,0.875,1770.94,1649.36,1608.2,1535.22,1497.6,1448.88,1413.16,1348.88,1287.02,1229.4,1193.9,1149.12,1030.52,963.72,874.8,794.64,715.8,404.98,378
17:15:00,1198.984091,18.91601413,88,10.78049244,60,0.897727273,0.875,1798.06,1735.12,1573.76,1546.24,1477.1,1455.2,1383.92,1327.96,1311.82,1277.1,1190,1177.16,1087.68,1000.04,915.5,817.52,695.3,404.64,378
17:20:00,1201.460227,18.87702937,88,10.36942209,60,0.897727273,0.875,1846.54,1663.5,1585.78,1561.96,1495.4,1453.98,1407.5,1346.78,1310.64,1274.9,1219.54,1157,1067.16,1002.2,940.1,802.12,697.72,390.28,378
17:25:00,1198.9875,18.91596034,88,10.79742918,60,0.897727273,0.852272727,1848.3,1704.98,1606.62,1512.94,1474.1,1456.08,1413.32,1380.32,1332.72,1271.7,1242.76,1153.18,1056.86,964.2,899.3,791.52,686.98,392.94,378
17:30:00,1186.395455,19.11672867,88,10.78869755,60,0.886363636,0.863636364,1861.9,1633.42,1560,1519.22,1485.5,1413.88,1399.96,1345.48,1323,1293.4,1205,1131.38,1049.3,962.14,894.9,800.18,662.58,388.72,378
17:35:00,1148.465909,19.74808292,88,10.16857963,60,0.886363636,0.829545455,1814.9,1658.86,1510.72,1467.14,1436.4,1404.38,1380.06,1294.56,1283.66,1237,1140.36,1111.94,958.66,891.16,824.4,769.94,593.04,381.7,378
17:40:00,1116.175,20.31939436,88,9.960474308,60,0.875,0.829545455,1753.52,1586.32,1507.96,1467.88,1444.6,1364.7,1310.88,1254.5,1234.84,1149.8,1102.44,1080.14,986.3,854.28,802.5,680.38,557.36,378.84,378
17:45:00,1092.55,20.75877534,88,10.32975041,60,0.863636364,0.806818182,1763.66,1666.36,1516.62,1475.88,1377.6,1347.2,1280.4,1214.52,1174.14,1107.7,1064.16,1004.78,910.88,857.34,790.2,654.72,525.04,379.24,378
17:50:00,1033.064773,21.95409291,88,10.22957918,60,0.829545455,0.795454545,1730.86,1537.8,1480.32,1400.9,1344.7,1239.4,1216.44,1150.08,1033.42,998.4,967.32,954.9,886.22,837.6,731,587.02,457.24,378,378
17:55:00,988.8681818,22.93531172,88,9.585393686,60,0.818181818,0.784090909,1601.2,1489.56,1448.12,1399.4,1294.2,1206.9,1145.42,1057.42,1023.12,930.8,888.18,869.58,820.18,774.7,662.4,548.06,399.52,378,378
18:00:00,953.7454545,23.77992985,88,9.93995705,60,0.795454545,0.738636364,1673.6,1449.98,1390.84,1344,1287.6,1203.98,1083.04,1030,1000.44,923.8,862.8,839.1,759.58,734.58,589.4,464.08,393.68,378,378
18:05:00,902.8988636,25.11909242,88,10.32222829,60,0.761363636,0.715909091,1560.36,1424.28,1342.46,1315.56,1188.7,1121.18,1037.8,932.34,890.04,845.3,811.5,785.62,724.98,662.4,524.5,463.96,390.1,378,378
18:10:00,865.9954545,26.18951391,88,10.75901328,60,0.75,0.681818182,1484.86,1367.46,1276.96,1248.88,1125,1067.52,1035.84,916.86,876.3,824.3,772.3,724.72,649.2,607.14,440.2,416.64,388.12,378,378
18:15:00,819.5852273,27.67253392,88,11.14551084,60,0.738636364,0.636363636,1402.56,1273.7,1187.76,1151.38,1107.6,1023.64,991.26,937.82,837.92,757.1,707.08,689.28,578.5,534.24,403.9,391.26,383.64,378,378
18:20:00,791.8090909,28.64326801,88,10.31847134,60,0.693181818,0.602272727,1401.26,1310.76,1172.06,1119.7,1055.5,963.44,891.3,831.14,786.84,726.7,687.22,657.58,525,476.74,390.4,385.82,378,378,378
18:25:00,747.0931818,30.35765893,88,11.16691285,60,0.647727273,0.568181818,1365.54,1245.96,1102.58,1015.48,958.2,899.88,877.9,826.66,790.66,678.1,637.88,573.62,465.42,414.42,392.5,379.24,378,378,378
18:30:00,692.4931818,32.75122499,88,11.30833666,60,0.590909091,0.488636364,1280.36,1156.6,1011.16,922.14,892.6,822.04,807.38,740.88,689.64,583.7,529.82,494.8,420.76,390.36,388.6,379.6,378,378,378
18:35:00,651.075,34.83469646,88,12.61682243,60,0.534090909,0.454545455,1240.16,1056.84,935.38,864.76,810.3,769.5,740.94,682.44,639.74,518,451.42,441,397.52,388.7,386.8,378,378,378,378
18:40:00,609.1045455,37.23498728,88,13.72133825,60,0.488636364,0.431818182,1204.8,972.52,874.34,813.38,768.7,712.86,675.7,643.38,577.34,482,396.5,390.4,386.8,382.04,378,378,378,378,378
18:45:00,569.6534091,39.81368256,88,14.22389464,60,0.465909091,0.306818182,1155.06,896.76,760.86,710.14,671.4,632.78,600.56,537.8,510.08,447.2,389.5,388.64,387.82,384.12,378,378,378,378,378
18:50:00,529.7329545,42.81402508,88,14.45690974,60,0.363636364,0.193181818,1062.96,799.08,678.3,623.3,585.8,547.36,516.6,469.24,439.6,398.7,389.44,385.6,378,378,378,378,378,378,378
18:55:00,481.1318182,47.13884874,88,16.75903347,60,0.25,0.159090909,953.9,675.82,625.04,551.86,489.1,424.14,403.8,393.62,387.4,378,378,378,378,378,378,378,378,378,378
19:00:00,451.0386364,50.2839406,88,19.34988482,60,0.181818182,0.090909091,877.5,608.08,512.24,450.06,415.9,391.48,381.12,378,378,378,378,378,378,378,378,378,378,378,378
19:05:00,432.4397727,52.44660975,88,20.04241782,60,0.113636364,0.079545455,800.86,556.94,445.62,406.36,390.4,379.76,378,378,378,378,378,378,378,378,378,378,378,378,378
19:10:00,421.1375,53.85414502,88,23.4928527,60,0.090909091,0.090909091,746.1,451.36,395.2,388.7,384.5,378,378,378,378,378,378,378,378,378,378,378,378,378,378
19:15:00,413.3409091,54.86996206,88,23.0160341,60,0.090909091,0.056818182,648.2,409.68,390.72,388.46,385.6,378,378,378,378,378,378,378,378,378,378,378,378,378,378
19:20:00,407.0261364,55.72123747,88,22.21569204,60,0.068181818,0.045454545,576.5,401.42,389.6,383.7,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
19:25:00,400.2238636,56.66828508,88,25.07462687,60,0.056818182,0.034090909,498.14,398.1,390.7,388.3,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
19:30:00,390.3806818,58.09713712,88,29.52356157,60,0.034090909,0.022727273,403.38,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
19:35:00,388.3409091,58.40229414,88,28.34291427,60,0.022727273,0.011363636,403.5,391.94,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
19:40:00,384.8795455,58.9275275,88,33.11915888,60,0.022727273,0.011363636,402.02,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
19:45:00,383.2647727,59.17580121,88,33.01790654,60,0.011363636,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
19:50:00,380.8011364,59.5586458,88,36.31705364,60,0.011363636,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
19:55:00,380.0386364,59.67814277,88,40.68891281,60,0.011363636,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:00:00,378.5795455,59.90814948,88,52.86713287,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:05:00,378.3363636,59.94665641,88,55.64278705,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:10:00,378.1954545,59.9689915,88,57.38866397,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:15:00,378.1181818,59.98124684,88,58.39340886,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:20:00,378.5363636,59.91498355,88,55.47945205,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:25:00,378.3147727,59.95007765,88,55.90337688,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:30:00,378.3409091,59.9459362,88,55.58823529,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:35:00,379.4329545,59.77340589,88,48.71134021,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:40:00,381.6784091,59.42175261,88,35.0703572,60,0.011363636,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:45:00,381.7806818,59.4058345,88,32.98909091,60,0.011363636,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:50:00,381.3465909,59.4734568,88,33.72490706,60,0.011363636,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
20:55:00,381.6625,59.42422952,88,33.70485956,60,0.011363636,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:00:00,382.1613636,59.34665866,88,33.04195804,60,0.011363636,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:05:00,381.9034091,59.38674403,88,32.85528031,60,0.011363636,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:10:00,382.1988636,59.34083577,88,32.85528031,60,0.011363636,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:15:00,384.0068182,59.06145132,88,32.85528031,60,0.011363636,0.011363636,408.78,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:20:00,388.3693182,58.39802203,88,20.18691589,60,0.011363636,0.011363636,397.04,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:25:00,388.6738636,58.35226426,88,19.59225985,60,0.011363636,0.011363636,388.64,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:30:00,386.6875,58.65201228,88,21.93211488,60,0.011363636,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:35:00,383.9636364,59.06809357,88,28.58943653,60,0.011363636,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:40:00,381.0647727,59.51744066,88,42.56756757,60,0.011363636,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:45:00,380.1102273,59.66690284,88,49.3902439,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:50:00,378,60,88,60,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
21:55:00,378.6261364,59.90077763,88,52.36665897,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:00:00,381.0704545,59.51655325,88,49.4440811,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:05:00,384.8522727,58.93170343,88,29.30232558,60,0.011363636,0.011363636,391.44,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:10:00,381.8784091,59.39063183,88,43.82608696,60,0.011363636,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:15:00,381.9284091,59.38285673,88,43.32378223,60,0.011363636,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:20:00,384.6147727,58.96809381,88,30.16759777,60,0.022727273,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:25:00,384.5420455,58.97924627,88,29.24941965,60,0.022727273,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:30:00,384.3113636,59.0146484,88,29.24941965,60,0.022727273,0.011363636,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:35:00,385.8011494,58.78676109,87,29.24941965,60,0.022988506,0.011494253,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:40:00,385.7804598,58.78991386,87,29.26451613,60,0.022988506,0.011494253,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:45:00,386.2804598,58.71381642,87,29.34782609,60,0.022988506,0.011494253,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:50:00,384.5287356,58.98128774,87,29.36682636,60,0.022988506,0.011494253,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
22:55:00,380.8436782,59.55199285,87,42.88145207,60,0.011494253,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:00:00,380.9770115,59.531151,87,41.96114709,60,0.011494253,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:05:00,380.8712644,59.54767955,87,42.623567,60,0.011494253,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:10:00,381.062069,59.51786296,87,46.08819346,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:15:00,378.8988506,59.85766377,87,49.71503726,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:20:00,379.8321839,59.71057999,87,49.37949053,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:25:00,379.9045977,59.69919853,87,48.78468488,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:30:00,378.8908046,59.85893488,87,49.79143798,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:35:00,378.9494253,59.84967515,87,49.24012158,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:40:00,378,60,87,60,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:45:00,378,60,87,60,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:50:00,378,60,87,60,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
23:55:00,380.3565217,59.62826639,69,49.21875,60,0,0,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378
